timestamp,tower_id,users_connected,download_speed,upload_speed,latency,weather,congestion
06-01-2025 04:00,2,844,79.24,14.51,48.81,Clear,0
06-01-2025 05:00,2,758,93.71,34.51,111.0,Clear,0
06-01-2025 06:00,2,54,34.62,13.24,134.29,Clear,0
06-01-2025 07:00,2,437,58.41,36.02,23.01,Clear,0
06-01-2025 08:00,2,936,53.67,38.91,18.37,Clear,0
06-01-2025 09:00,2,468,38.69,27.98,86.61,Rain,0
06-01-2025 10:00,2,921,35.37,22.47,180.86,Storm,1
06-01-2025 11:00,2,404,38.72,21.25,138.41,Clear,0
06-01-2025 12:00,2,929,25.61,15.11,115.7,Clear,0
06-01-2025 13:00,2,961,8.98,21.54,41.96,Snow,0
06-01-2025 14:00,2,336,14.09,16.57,194.05,Clear,0
06-01-2025 15:00,2,536,25.94,44.42,187.52,Snow,0
06-01-2025 16:00,2,174,64.83,20.76,152.96,Clear,0
06-01-2025 17:00,2,246,79.19,20.51,94.34,Snow,0
06-01-2025 18:00,2,712,84.13,27.47,170.49,Clear,0
06-01-2025 19:00,2,53,77.97,25.52,92.42,Clear,0
06-01-2025 20:00,2,939,53.84,16.11,118.88,Clear,0
06-01-2025 21:00,2,940,58.14,41.6,145.44,Clear,0
06-01-2025 22:00,2,501,27.22,11.33,172.87,Rain,0
06-01-2025 23:00,2,340,94.94,20.61,158.83,Clear,0
07-01-2025 00:00,2,812,79.12,49.88,46.32,Clear,0
07-01-2025 01:00,2,579,16.44,46.99,44.42,Clear,0
07-01-2025 02:00,2,224,44.89,25.35,184.22,Rain,0
07-01-2025 03:00,2,286,58.71,22.67,161.47,Rain,0
07-01-2025 04:00,2,543,42.34,5.91,13.15,Clear,0
07-01-2025 05:00,2,165,36.88,4.76,54.65,Rain,0
07-01-2025 06:00,2,263,97.6,7.64,53.98,Snow,0
07-01-2025 07:00,2,893,8.41,46.42,50.6,Clear,0
07-01-2025 08:00,2,804,42.33,2.4,120.82,Clear,0
07-01-2025 09:00,2,413,34.8,13.15,142.57,Clear,0
07-01-2025 10:00,2,949,97.51,27.67,62.3,Rain,0
07-01-2025 11:00,2,121,90.9,19.36,114.48,Clear,0
07-01-2025 12:00,2,61,44.0,9.0,52.14,Clear,0
07-01-2025 13:00,2,853,82.64,46.59,28.12,Clear,0
07-01-2025 14:00,2,910,64.51,15.08,63.15,Clear,0
07-01-2025 15:00,2,120,9.87,25.13,94.0,Clear,0
07-01-2025 16:00,2,277,70.91,28.09,51.09,Clear,0
07-01-2025 17:00,2,214,77.22,8.54,38.36,Clear,0
07-01-2025 18:00,2,213,43.73,7.15,42.55,Rain,0
07-01-2025 19:00,2,79,42.23,35.16,46.75,Clear,0
07-01-2025 20:00,2,270,37.76,17.53,69.26,Clear,0
07-01-2025 21:00,2,964,66.57,43.88,160.2,Clear,1
07-01-2025 22:00,2,337,83.31,20.45,39.7,Rain,0
07-01-2025 23:00,2,726,12.79,2.71,198.05,Clear,0
08-01-2025 00:00,2,698,19.84,49.43,195.68,Rain,0
08-01-2025 01:00,2,433,77.36,25.85,131.2,Storm,0
08-01-2025 02:00,2,337,63.84,21.15,91.22,Clear,0
08-01-2025 03:00,2,834,52.57,32.6,14.47,Clear,0
08-01-2025 04:00,2,137,83.21,28.25,158.11,Clear,0
08-01-2025 05:00,2,355,29.09,24.08,103.52,Clear,0
08-01-2025 06:00,2,608,24.98,38.5,58.08,Snow,0
08-01-2025 07:00,2,157,10.8,15.1,27.72,Storm,0
08-01-2025 08:00,2,244,35.81,34.15,122.91,Clear,0
08-01-2025 09:00,2,705,5.51,1.07,81.84,Clear,0
08-01-2025 10:00,2,145,26.5,34.93,54.33,Clear,0
08-01-2025 11:00,2,410,66.96,13.3,133.58,Clear,0
08-01-2025 12:00,2,234,85.7,3.2,149.49,Clear,0
08-01-2025 13:00,2,523,61.44,21.16,34.01,Clear,0
08-01-2025 14:00,2,571,12.75,13.67,15.29,Clear,0
08-01-2025 15:00,2,370,68.92,36.49,103.59,Clear,0
08-01-2025 16:00,2,618,96.7,3.47,179.17,Clear,0
08-01-2025 17:00,2,174,7.34,18.77,113.87,Rain,0
08-01-2025 18:00,2,777,37.39,45.95,87.25,Clear,0
08-01-2025 19:00,2,85,99.19,36.62,159.11,Storm,0
08-01-2025 20:00,2,489,80.26,34.14,139.13,Snow,0
08-01-2025 21:00,2,244,29.1,38.06,25.52,Snow,0
08-01-2025 22:00,2,710,65.2,30.08,13.09,Rain,0
08-01-2025 23:00,2,961,90.76,42.03,34.2,Clear,0
09-01-2025 00:00,2,576,13.97,41.74,184.5,Clear,0
09-01-2025 01:00,2,158,89.96,32.6,64.77,Clear,0
09-01-2025 02:00,2,92,5.0,35.89,77.75,Clear,0
09-01-2025 03:00,2,999,13.75,40.95,179.94,Rain,1
09-01-2025 04:00,2,694,53.87,5.17,114.29,Clear,0
09-01-2025 05:00,2,990,98.94,12.06,84.08,Clear,0
09-01-2025 06:00,2,989,14.18,9.67,197.59,Clear,1
09-01-2025 07:00,2,974,13.33,4.22,179.35,Clear,1
09-01-2025 08:00,2,944,36.06,15.98,86.51,Clear,0
09-01-2025 09:00,2,375,61.27,35.04,79.29,Rain,0
09-01-2025 10:00,2,758,59.96,34.98,143.12,Rain,0
09-01-2025 11:00,2,821,45.46,49.74,27.58,Rain,0
09-01-2025 12:00,2,958,7.44,14.94,94.18,Clear,0
09-01-2025 13:00,2,903,27.09,12.08,114.7,Clear,0
09-01-2025 14:00,2,676,50.46,29.69,112.86,Clear,0
09-01-2025 15:00,2,260,84.08,48.8,100.09,Clear,0
09-01-2025 16:00,2,828,65.59,41.18,17.9,Clear,0
09-01-2025 17:00,2,497,42.92,30.33,134.06,Clear,0
09-01-2025 18:00,2,916,81.94,29.57,148.74,Clear,0
09-01-2025 19:00,2,316,91.23,49.83,143.08,Rain,0
09-01-2025 20:00,2,701,39.07,45.66,13.98,Clear,0
09-01-2025 21:00,2,938,97.64,41.83,67.57,Storm,0
09-01-2025 22:00,2,309,42.61,38.06,96.29,Clear,0
09-01-2025 23:00,2,487,57.29,39.71,70.42,Clear,0
10-01-2025 00:00,2,362,40.89,4.04,74.47,Clear,0
10-01-2025 01:00,2,383,10.8,25.47,30.2,Clear,0
10-01-2025 02:00,2,549,43.07,6.64,177.82,Clear,0
10-01-2025 03:00,2,667,63.33,31.2,96.91,Clear,0
10-01-2025 04:00,2,369,82.3,47.08,133.27,Storm,0
10-01-2025 05:00,2,218,22.15,13.86,109.8,Clear,0
10-01-2025 06:00,2,869,33.25,8.96,138.37,Clear,0
10-01-2025 07:00,2,693,24.84,3.87,114.95,Clear,0
10-01-2025 08:00,2,506,14.37,6.71,58.31,Clear,0
10-01-2025 09:00,2,805,12.53,28.73,182.52,Clear,1
10-01-2025 10:00,2,557,88.48,28.36,175.29,Clear,0
10-01-2025 11:00,2,470,12.66,47.04,153.48,Clear,0
10-01-2025 12:00,2,693,24.07,16.44,160.37,Snow,0
10-01-2025 13:00,2,853,79.43,14.58,188.77,Clear,1
10-01-2025 14:00,2,491,98.84,16.96,84.89,Clear,0
10-01-2025 15:00,2,713,43.52,26.3,120.32,Snow,0
10-01-2025 16:00,2,810,90.03,8.31,159.33,Clear,1
10-01-2025 17:00,2,472,98.34,5.22,164.73,Clear,0
10-01-2025 18:00,2,751,38.4,30.91,14.58,Clear,0
10-01-2025 19:00,2,323,61.95,45.22,82.81,Clear,0
10-01-2025 20:00,2,978,84.36,10.65,93.82,Clear,0
10-01-2025 21:00,2,245,38.54,40.19,115.39,Rain,0
10-01-2025 22:00,2,183,49.28,22.82,12.77,Clear,0
10-01-2025 23:00,2,912,56.41,30.65,51.89,Clear,0
11-01-2025 00:00,2,314,7.0,41.16,166.72,Rain,0
11-01-2025 01:00,2,102,54.72,12.11,136.64,Clear,0
11-01-2025 02:00,2,974,6.17,8.01,151.04,Clear,1
11-01-2025 03:00,2,84,9.86,20.49,107.22,Clear,0
11-01-2025 04:00,2,953,30.71,10.51,100.14,Clear,0
11-01-2025 05:00,2,500,11.76,29.12,117.54,Snow,0
11-01-2025 06:00,2,877,29.52,6.56,184.33,Rain,1
11-01-2025 07:00,2,275,22.6,27.52,132.66,Clear,0
11-01-2025 08:00,2,540,60.98,23.26,95.8,Snow,0
11-01-2025 09:00,2,394,17.06,7.04,108.53,Clear,0
11-01-2025 10:00,2,938,10.62,34.85,148.47,Clear,0
11-01-2025 11:00,2,239,41.3,28.18,24.58,Clear,0
11-01-2025 12:00,2,490,10.26,17.23,155.53,Clear,0
11-01-2025 13:00,2,517,60.06,2.09,197.82,Clear,0
11-01-2025 14:00,2,971,61.94,36.7,69.92,Clear,0
11-01-2025 15:00,2,318,21.1,3.5,127.33,Clear,0
11-01-2025 16:00,2,862,50.13,46.2,23.82,Clear,0
11-01-2025 17:00,2,810,66.51,42.34,71.74,Clear,0
11-01-2025 18:00,2,63,83.91,12.01,85.87,Clear,0
11-01-2025 19:00,2,936,63.17,1.82,47.01,Rain,0
11-01-2025 20:00,2,781,44.9,29.34,168.2,Rain,0
11-01-2025 21:00,2,302,22.22,47.9,179.13,Clear,0
11-01-2025 22:00,2,217,57.12,20.73,108.73,Storm,0
11-01-2025 23:00,2,577,65.12,38.68,198.88,Clear,0
12-01-2025 00:00,2,488,95.18,44.1,182.34,Storm,0
12-01-2025 01:00,2,114,38.67,15.84,148.87,Rain,0
12-01-2025 02:00,2,401,38.99,30.1,119.36,Clear,0
12-01-2025 03:00,2,362,23.89,16.44,52.67,Clear,0
12-01-2025 04:00,2,352,7.39,18.39,158.24,Clear,0
12-01-2025 05:00,2,695,36.4,37.49,88.36,Clear,0
12-01-2025 06:00,2,345,62.96,24.92,35.3,Clear,0
12-01-2025 07:00,2,678,10.79,35.01,44.72,Clear,0
12-01-2025 08:00,2,346,52.14,15.0,149.58,Clear,0
12-01-2025 09:00,2,703,14.94,7.3,119.03,Clear,0
12-01-2025 10:00,2,580,64.44,27.98,87.4,Clear,0
12-01-2025 11:00,2,751,66.0,14.5,103.96,Clear,0
12-01-2025 12:00,2,531,89.61,30.25,163.93,Clear,0
12-01-2025 13:00,2,577,33.1,13.53,72.21,Clear,0
12-01-2025 14:00,2,897,23.87,13.1,68.22,Clear,0
12-01-2025 15:00,2,695,61.02,4.3,167.99,Clear,0
12-01-2025 16:00,2,336,21.32,26.39,50.66,Clear,0
12-01-2025 17:00,2,805,39.24,30.64,83.62,Snow,0
12-01-2025 18:00,2,670,80.87,46.7,13.83,Clear,0
12-01-2025 19:00,2,869,72.17,33.47,163.47,Snow,1
12-01-2025 20:00,2,654,93.52,49.85,146.83,Clear,0
12-01-2025 21:00,2,57,65.66,16.67,20.85,Clear,0
12-01-2025 22:00,2,316,25.96,7.77,173.23,Clear,0
12-01-2025 23:00,2,317,38.87,45.67,17.65,Clear,0
13-01-2025 00:00,2,807,44.01,11.27,195.55,Clear,1
13-01-2025 01:00,2,200,41.66,19.32,178.39,Clear,0
13-01-2025 02:00,2,848,96.74,20.28,34.84,Clear,0
13-01-2025 03:00,2,62,45.68,31.97,147.96,Clear,0
13-01-2025 04:00,2,148,45.61,32.62,151.59,Clear,0
13-01-2025 05:00,2,876,5.65,26.65,185.09,Rain,1
13-01-2025 06:00,2,410,40.17,37.81,180.43,Rain,0
13-01-2025 07:00,2,994,67.48,32.44,14.86,Rain,0
13-01-2025 08:00,2,193,51.19,6.34,57.22,Clear,0
13-01-2025 09:00,2,549,51.14,27.75,185.98,Snow,0
13-01-2025 10:00,2,571,77.64,8.19,141.16,Snow,0
13-01-2025 11:00,2,334,36.18,3.63,137.18,Clear,0
13-01-2025 12:00,2,432,16.4,16.29,162.46,Snow,0
13-01-2025 13:00,2,127,47.31,5.13,139.7,Clear,0
13-01-2025 14:00,2,876,82.13,47.34,69.45,Snow,0
13-01-2025 15:00,2,954,98.72,30.29,25.57,Clear,0
13-01-2025 16:00,2,84,87.94,9.27,20.19,Rain,0
13-01-2025 17:00,2,780,25.68,5.32,46.96,Rain,0
13-01-2025 18:00,2,347,57.15,10.27,146.87,Clear,0
13-01-2025 19:00,2,432,50.33,39.86,196.44,Snow,0
13-01-2025 20:00,2,736,15.01,42.1,137.49,Clear,0
13-01-2025 21:00,2,464,18.49,15.91,36.46,Clear,0
13-01-2025 22:00,2,551,89.21,3.31,192.67,Clear,0
13-01-2025 23:00,2,853,27.14,35.06,129.63,Snow,0
14-01-2025 00:00,2,915,78.67,20.26,36.46,Clear,0
14-01-2025 01:00,2,802,26.04,3.75,58.57,Clear,0
14-01-2025 02:00,2,398,54.45,22.59,177.18,Clear,0
14-01-2025 03:00,2,814,44.51,4.09,85.38,Clear,0
14-01-2025 04:00,2,406,68.0,30.17,88.88,Clear,0
14-01-2025 05:00,2,806,82.67,44.86,172.12,Clear,1
14-01-2025 06:00,2,988,48.51,13.58,152.9,Clear,1
14-01-2025 07:00,2,531,75.9,16.27,170.67,Clear,0
14-01-2025 08:00,2,497,37.78,3.68,48.81,Clear,0
14-01-2025 09:00,2,746,15.01,28.14,107.47,Clear,0
14-01-2025 10:00,2,723,20.94,6.9,22.84,Rain,0
14-01-2025 11:00,2,944,45.9,6.84,107.35,Clear,0
14-01-2025 12:00,2,732,75.68,35.84,54.55,Rain,0
14-01-2025 13:00,2,749,99.46,12.4,20.23,Clear,0
14-01-2025 14:00,2,105,64.34,4.98,95.92,Rain,0
14-01-2025 15:00,2,220,69.18,25.94,173.67,Snow,0
14-01-2025 16:00,2,548,8.01,27.21,17.16,Rain,0
14-01-2025 17:00,2,195,98.76,37.97,57.23,Clear,0
14-01-2025 18:00,2,543,42.87,43.28,60.74,Clear,0
14-01-2025 19:00,2,570,5.66,20.77,54.6,Rain,0
14-01-2025 20:00,2,177,90.89,4.36,198.46,Storm,0
14-01-2025 21:00,2,418,27.19,4.34,45.55,Clear,0
14-01-2025 22:00,2,877,44.65,19.47,176.42,Snow,1
14-01-2025 23:00,2,462,75.05,27.32,169.6,Clear,0
15-01-2025 00:00,2,451,33.28,15.61,70.88,Clear,0
15-01-2025 01:00,2,159,92.0,36.18,63.89,Clear,0
15-01-2025 02:00,2,531,91.4,10.32,166.04,Clear,0
15-01-2025 03:00,2,982,21.33,24.35,150.2,Clear,1
15-01-2025 04:00,2,940,86.12,1.65,107.24,Rain,0
15-01-2025 05:00,2,635,52.73,1.7,162.57,Storm,0
15-01-2025 06:00,2,742,32.0,15.16,81.64,Clear,0
15-01-2025 07:00,2,639,47.32,30.02,143.18,Clear,0
15-01-2025 08:00,2,130,52.82,40.03,150.5,Clear,0
15-01-2025 09:00,2,487,16.23,20.67,160.69,Clear,0
15-01-2025 10:00,2,146,8.78,14.43,191.57,Storm,0
15-01-2025 11:00,2,843,74.8,35.28,172.06,Clear,1
15-01-2025 12:00,2,118,18.41,38.41,30.65,Storm,0
15-01-2025 13:00,2,680,50.39,24.43,155.91,Clear,0
15-01-2025 14:00,2,462,18.87,46.97,184.35,Snow,0
15-01-2025 15:00,2,81,71.17,46.28,165.86,Clear,0
15-01-2025 16:00,2,229,65.39,18.44,38.22,Clear,0
15-01-2025 17:00,2,789,57.43,12.85,90.94,Storm,0
15-01-2025 18:00,2,731,58.62,46.71,121.44,Clear,0
15-01-2025 19:00,2,623,83.28,11.0,99.12,Rain,0
15-01-2025 20:00,2,179,40.93,26.35,88.49,Clear,0
15-01-2025 21:00,2,493,7.41,34.81,70.06,Clear,0
15-01-2025 22:00,2,150,39.24,5.27,48.41,Clear,0
15-01-2025 23:00,2,415,33.31,5.4,183.06,Clear,0
16-01-2025 00:00,2,938,28.33,40.8,75.14,Clear,0
16-01-2025 01:00,2,867,96.75,11.08,150.9,Clear,1
16-01-2025 02:00,2,744,31.82,4.97,176.56,Rain,0
16-01-2025 03:00,2,773,92.07,17.06,80.7,Rain,0
16-01-2025 04:00,2,784,5.36,25.6,120.79,Clear,0
16-01-2025 05:00,2,669,9.71,13.6,98.36,Clear,0
16-01-2025 06:00,2,580,13.28,24.88,141.37,Clear,0
16-01-2025 07:00,2,482,47.26,24.96,76.81,Snow,0
16-01-2025 08:00,2,322,33.43,22.11,69.32,Rain,0
16-01-2025 09:00,2,98,85.6,18.8,160.85,Snow,0
16-01-2025 10:00,2,824,37.23,27.69,17.8,Rain,0
16-01-2025 11:00,2,178,9.87,20.69,138.01,Clear,0
16-01-2025 12:00,2,206,49.1,31.34,101.26,Clear,0
16-01-2025 13:00,2,383,56.84,11.0,65.46,Rain,0
16-01-2025 14:00,2,350,41.15,6.2,110.96,Clear,0
16-01-2025 15:00,2,563,45.57,24.28,180.61,Clear,0
16-01-2025 16:00,2,830,63.74,34.35,136.68,Clear,0
16-01-2025 17:00,2,865,5.09,2.92,195.68,Clear,1
16-01-2025 18:00,2,840,41.83,7.78,150.25,Snow,1
16-01-2025 19:00,2,607,62.02,36.83,156.25,Storm,0
16-01-2025 20:00,2,833,34.39,46.9,107.98,Clear,0
16-01-2025 21:00,2,405,16.34,17.06,164.99,Clear,0
16-01-2025 22:00,2,100,23.21,28.22,120.94,Clear,0
16-01-2025 23:00,2,614,13.37,39.06,171.03,Clear,0
17-01-2025 00:00,2,241,83.63,37.25,159.91,Clear,0
17-01-2025 01:00,2,436,23.67,11.38,17.88,Clear,0
17-01-2025 02:00,2,316,71.91,46.5,150.36,Clear,0
17-01-2025 03:00,2,552,73.33,46.58,110.24,Clear,0
17-01-2025 04:00,2,218,83.06,5.97,160.46,Rain,0
17-01-2025 05:00,2,818,58.62,30.43,41.59,Clear,0
17-01-2025 06:00,2,263,90.34,29.55,33.58,Clear,0
17-01-2025 07:00,2,379,61.21,10.41,136.67,Clear,0
17-01-2025 08:00,2,944,28.64,20.99,63.13,Clear,0
17-01-2025 09:00,2,789,23.77,40.45,45.3,Clear,0
17-01-2025 10:00,2,509,53.14,42.94,152.49,Rain,0
17-01-2025 11:00,2,285,37.97,46.71,185.3,Clear,0
17-01-2025 12:00,2,178,73.85,41.98,173.87,Clear,0
17-01-2025 13:00,2,891,92.45,1.59,115.03,Rain,0
17-01-2025 14:00,2,969,35.84,33.97,74.08,Clear,0
17-01-2025 15:00,2,106,27.48,24.69,91.54,Clear,0
17-01-2025 16:00,2,874,48.4,42.44,31.71,Clear,0
17-01-2025 17:00,2,229,40.91,49.08,98.59,Rain,0
17-01-2025 18:00,2,106,10.01,41.87,32.41,Clear,0
17-01-2025 19:00,2,281,94.66,13.29,29.11,Clear,0
17-01-2025 20:00,2,645,47.66,29.3,118.47,Clear,0
17-01-2025 21:00,2,137,63.64,44.36,53.96,Clear,0
17-01-2025 22:00,2,226,96.8,48.53,174.36,Clear,0
17-01-2025 23:00,2,857,54.13,42.56,140.18,Clear,0
18-01-2025 00:00,2,328,30.19,9.32,28.17,Clear,0
18-01-2025 01:00,2,953,21.33,27.82,41.27,Clear,0
18-01-2025 02:00,2,388,37.61,42.75,116.25,Clear,0
18-01-2025 03:00,2,637,91.09,37.43,111.24,Snow,0
18-01-2025 04:00,2,307,6.0,20.31,171.68,Clear,0
18-01-2025 05:00,2,200,60.26,38.55,87.22,Snow,0
18-01-2025 06:00,2,566,23.24,36.24,61.59,Clear,0
18-01-2025 07:00,2,704,24.17,45.53,154.48,Clear,0
18-01-2025 08:00,2,304,64.42,8.59,80.87,Clear,0
18-01-2025 09:00,2,669,63.58,2.98,71.97,Clear,0
18-01-2025 10:00,2,286,47.07,42.52,49.14,Storm,0
18-01-2025 11:00,2,238,98.65,42.09,163.63,Clear,0
18-01-2025 12:00,2,349,47.35,41.02,178.2,Clear,0
18-01-2025 13:00,2,573,43.29,32.09,128.03,Clear,0
18-01-2025 14:00,2,531,93.86,37.82,188.85,Clear,0
18-01-2025 15:00,2,639,14.43,22.0,129.42,Clear,0
18-01-2025 16:00,2,154,77.71,46.54,48.91,Rain,0
18-01-2025 17:00,2,727,34.48,20.56,56.03,Clear,0
18-01-2025 18:00,2,53,92.26,3.3,74.37,Clear,0
18-01-2025 19:00,2,659,81.17,22.29,175.21,Clear,0
18-01-2025 20:00,2,980,56.54,33.03,62.06,Clear,0
18-01-2025 21:00,2,910,62.78,22.78,151.05,Clear,1
18-01-2025 22:00,2,637,26.89,15.17,80.18,Clear,0
18-01-2025 23:00,2,834,43.0,3.81,120.83,Snow,0
19-01-2025 00:00,2,984,6.58,17.61,161.18,Clear,1
19-01-2025 01:00,2,108,44.02,25.73,11.4,Clear,0
19-01-2025 02:00,2,296,80.75,25.89,152.56,Clear,0
19-01-2025 03:00,2,860,52.68,45.59,146.28,Clear,0
19-01-2025 04:00,2,416,73.15,22.73,188.39,Clear,0
19-01-2025 05:00,2,975,96.84,35.16,25.81,Snow,0
19-01-2025 06:00,2,552,45.55,6.45,15.78,Rain,0
19-01-2025 07:00,2,93,24.38,41.5,115.96,Clear,0
19-01-2025 08:00,2,717,34.58,20.68,105.52,Rain,0
19-01-2025 09:00,2,452,33.97,10.44,34.52,Clear,0
19-01-2025 10:00,2,869,97.46,10.87,11.81,Clear,0
19-01-2025 11:00,2,556,94.29,17.81,197.74,Clear,0
19-01-2025 12:00,2,280,89.66,23.56,144.84,Storm,0
19-01-2025 13:00,2,740,54.55,7.11,192.67,Clear,0
19-01-2025 14:00,2,79,8.74,2.07,157.15,Clear,0
19-01-2025 15:00,2,528,44.37,46.86,96.84,Clear,0
19-01-2025 16:00,2,355,6.0,38.33,179.73,Clear,0
19-01-2025 17:00,2,994,98.74,13.29,106.83,Snow,0
19-01-2025 18:00,2,120,36.9,31.14,186.11,Storm,0
19-01-2025 19:00,2,421,48.02,14.66,192.19,Clear,0
19-01-2025 20:00,2,579,35.81,47.66,166.49,Rain,0
19-01-2025 21:00,2,286,10.22,29.35,25.69,Clear,0
19-01-2025 22:00,2,688,38.99,4.13,24.12,Clear,0
19-01-2025 23:00,2,915,33.81,48.36,189.49,Clear,1
20-01-2025 00:00,2,546,91.41,1.3,164.03,Snow,0
20-01-2025 01:00,2,952,59.17,30.9,189.05,Rain,1
20-01-2025 02:00,2,332,29.48,23.05,141.65,Rain,0
20-01-2025 03:00,2,472,87.38,47.84,54.98,Snow,0
20-01-2025 04:00,2,473,21.07,48.9,172.13,Clear,0
20-01-2025 05:00,2,777,10.61,14.31,29.71,Clear,0
20-01-2025 06:00,2,987,99.08,30.96,80.49,Rain,0
20-01-2025 07:00,2,660,6.3,44.89,15.5,Clear,0
20-01-2025 08:00,2,973,51.0,39.91,119.53,Clear,0
20-01-2025 09:00,2,125,72.02,10.19,152.61,Clear,0
20-01-2025 10:00,2,428,5.86,32.77,107.11,Clear,0
20-01-2025 11:00,2,991,12.56,35.64,134.33,Snow,0
20-01-2025 12:00,2,131,87.46,29.57,146.42,Clear,0
20-01-2025 13:00,2,451,17.48,13.86,120.43,Rain,0
20-01-2025 14:00,2,249,96.84,47.95,57.05,Clear,0
20-01-2025 15:00,2,53,84.56,16.83,178.91,Clear,0
20-01-2025 16:00,2,767,70.34,14.4,149.93,Clear,0
20-01-2025 17:00,2,117,83.07,7.81,151.99,Clear,0
20-01-2025 18:00,2,667,35.47,10.42,68.8,Storm,0
20-01-2025 19:00,2,707,79.04,26.6,131.79,Rain,0
20-01-2025 20:00,2,376,69.72,36.08,125.39,Clear,0
20-01-2025 21:00,2,168,5.74,25.11,197.43,Clear,0
20-01-2025 22:00,2,467,84.95,2.49,170.32,Clear,0
20-01-2025 23:00,2,564,17.71,47.71,23.81,Clear,0
21-01-2025 00:00,2,737,25.91,13.45,176.76,Clear,0
21-01-2025 01:00,2,649,27.68,11.46,88.12,Rain,0
21-01-2025 02:00,2,780,53.37,7.83,174.58,Snow,0
21-01-2025 03:00,2,532,81.01,12.84,22.93,Clear,0
21-01-2025 04:00,2,528,30.44,22.18,27.38,Rain,0
21-01-2025 05:00,2,190,39.17,34.67,69.44,Clear,0
21-01-2025 06:00,2,819,5.93,21.05,72.58,Clear,0
21-01-2025 07:00,2,523,47.2,7.72,173.82,Rain,0
21-01-2025 08:00,2,445,74.07,34.95,197.6,Clear,0
21-01-2025 09:00,2,742,59.05,27.04,97.01,Clear,0
21-01-2025 10:00,2,935,58.99,14.46,100.14,Clear,0
21-01-2025 11:00,2,572,73.61,9.53,113.91,Rain,0
21-01-2025 12:00,2,628,9.86,12.41,103.48,Clear,0
21-01-2025 13:00,2,858,16.84,32.97,20.02,Clear,0
21-01-2025 14:00,2,445,17.66,46.46,174.86,Rain,0
21-01-2025 15:00,2,140,64.01,15.79,180.95,Clear,0
21-01-2025 16:00,2,384,66.17,41.88,119.7,Clear,0
21-01-2025 17:00,2,839,81.64,13.34,166.51,Clear,1
21-01-2025 18:00,2,854,46.33,15.34,113.63,Clear,0
21-01-2025 19:00,2,737,99.91,11.8,29.61,Clear,0
21-01-2025 20:00,2,659,88.33,26.88,98.78,Clear,0
21-01-2025 21:00,2,424,46.39,7.33,151.04,Clear,0
21-01-2025 22:00,2,911,15.68,3.42,58.92,Clear,0
21-01-2025 23:00,2,614,17.69,19.95,166.02,Storm,0
22-01-2025 00:00,2,273,72.48,6.51,149.82,Clear,0
22-01-2025 01:00,2,686,21.21,22.4,98.16,Rain,0
22-01-2025 02:00,2,78,93.41,2.21,142.37,Rain,0
22-01-2025 03:00,2,70,43.75,18.04,14.11,Clear,0
22-01-2025 04:00,2,160,66.4,32.72,34.39,Clear,0
22-01-2025 05:00,2,664,77.95,37.84,121.79,Clear,0
22-01-2025 06:00,2,947,83.51,35.37,97.28,Clear,0
22-01-2025 07:00,2,307,49.04,39.43,189.91,Clear,0
22-01-2025 08:00,2,725,54.91,4.24,194.79,Clear,0
22-01-2025 09:00,2,438,38.75,34.44,135.82,Rain,0
22-01-2025 10:00,2,285,10.42,17.81,136.72,Clear,0
22-01-2025 11:00,2,705,61.78,43.62,179.26,Clear,0
22-01-2025 12:00,2,360,51.93,43.6,150.0,Clear,0
22-01-2025 13:00,2,879,45.02,42.1,176.65,Clear,1
22-01-2025 14:00,2,678,68.81,17.36,58.31,Clear,0
22-01-2025 15:00,2,902,77.2,3.39,170.31,Clear,1
22-01-2025 16:00,2,298,55.07,29.54,139.92,Rain,0
22-01-2025 17:00,2,551,22.73,10.22,45.01,Clear,0
22-01-2025 18:00,2,456,42.68,7.12,109.83,Clear,0
22-01-2025 19:00,2,208,82.85,17.01,76.43,Clear,0
22-01-2025 20:00,2,265,96.82,22.6,59.48,Rain,0
22-01-2025 21:00,2,889,75.46,34.09,49.12,Clear,0
22-01-2025 22:00,2,332,70.92,15.98,154.26,Clear,0
22-01-2025 23:00,2,648,64.69,10.02,30.07,Rain,0
23-01-2025 00:00,2,686,35.62,39.07,23.45,Clear,0
23-01-2025 01:00,2,51,10.34,37.63,171.66,Clear,0
23-01-2025 02:00,2,626,6.82,22.17,16.27,Storm,0
23-01-2025 03:00,2,154,20.82,35.9,43.42,Clear,0
23-01-2025 04:00,2,541,9.57,24.7,12.78,Snow,0
23-01-2025 05:00,2,585,52.56,45.68,37.86,Clear,0
23-01-2025 06:00,2,999,90.03,29.12,76.65,Rain,0
23-01-2025 07:00,2,779,34.4,22.95,87.04,Storm,0
23-01-2025 08:00,2,531,33.01,18.37,117.27,Clear,0
23-01-2025 09:00,2,308,29.6,44.06,47.37,Snow,0
23-01-2025 10:00,2,51,91.16,9.27,193.98,Clear,0
23-01-2025 11:00,2,725,23.07,26.52,99.12,Clear,0
23-01-2025 12:00,2,847,13.84,8.05,29.89,Clear,0
23-01-2025 13:00,2,626,15.19,21.75,95.95,Rain,0
23-01-2025 14:00,2,406,14.27,9.18,185.51,Rain,0
23-01-2025 15:00,2,483,16.84,18.93,53.58,Clear,0
23-01-2025 16:00,2,861,64.73,14.04,17.41,Clear,0
23-01-2025 17:00,2,385,53.5,7.89,90.71,Clear,0
23-01-2025 18:00,2,563,70.72,34.04,196.19,Storm,0
